2, 16896, Note_on_c, 0, 74, 110
2, 17397, Note_off_c, 0, 74, 0
2, 17408, Note_on_c, 0, 74, 110
2, 17909, Note_off_c, 0, 74, 0
2, 17920, Note_on_c, 0, 69, 110
2, 18421, Note_off_c, 0, 69, 0
2, 18944, Note_on_c, 0, 74, 110
2, 19445, Note_off_c, 0, 74, 0
2, 19456, Note_on_c, 0, 71, 110
2, 21333, Note_off_c, 0, 71, 0
2, 24576, Note_on_c, 0, 67, 110
2, 25077, Note_off_c, 0, 67, 0
2, 25088, Note_on_c, 0, 74, 110
2, 25589, Note_off_c, 0, 74, 0
2, 25600, Note_on_c, 0, 74, 110
2, 26101, Note_off_c, 0, 74, 0
2, 26112, Note_on_c, 0, 69, 110
2, 26613, Note_off_c, 0, 69, 0
2, 27136, Note_on_c, 0, 74, 110
2, 27637, Note_off_c, 0, 74, 0
2, 27648, Note_on_c, 0, 71, 110
2, 29525, Note_off_c, 0, 71, 0
2, 30208, Note_on_c, 0, 74, 110
2, 30709, Note_off_c, 0, 74, 0
2, 30720, Note_on_c, 0, 71, 110
2, 31221, Note_off_c, 0, 71, 0
2, 31232, Note_on_c, 0, 72, 110
2, 31733, Note_off_c, 0, 72, 0
2, 31744, Note_on_c, 0, 74, 110
2, 32597, Note_off_c, 0, 74, 0
2, 32768, Note_on_c, 0, 67, 110
2, 33269, Note_off_c, 0, 67, 0
2, 33280, Note_on_c, 0, 74, 110
2, 33781, Note_off_c, 0, 74, 0
2, 33792, Note_on_c, 0, 74, 110
2, 34293, Note_off_c, 0, 74, 0
2, 34304, Note_on_c, 0, 69, 110
2, 34805, Note_off_c, 0, 69, 0
2, 35328, Note_on_c, 0, 74, 110
2, 35829, Note_off_c, 0, 74, 0
2, 35840, Note_on_c, 0, 71, 110
2, 37717, Note_off_c, 0, 71, 0
2, 40960, Note_on_c, 0, 74, 110
2, 41461, Note_off_c, 0, 74, 0
2, 41472, Note_on_c, 0, 72, 110
2, 41973, Note_off_c, 0, 72, 0
2, 41984, Note_on_c, 0, 74, 110
2, 42485, Note_off_c, 0, 74, 0
2, 42496, Note_on_c, 0, 71, 110
2, 42997, Note_off_c, 0, 71, 0
2, 43520, Note_on_c, 0, 74, 110
2, 44021, Note_off_c, 0, 74, 0
2, 44032, Note_on_c, 0, 79, 110
2, 46848, Note_off_c, 0, 79, 0
2, 49152, Note_on_c, 0, 74, 110
2, 49653, Note_off_c, 0, 74, 0
2, 49664, Note_on_c, 0, 72, 110
2, 50165, Note_off_c, 0, 72, 0
2, 50176, Note_on_c, 0, 74, 110
2, 50677, Note_off_c, 0, 74, 0
2, 50688, Note_on_c, 0, 71, 110
2, 51189, Note_off_c, 0, 71, 0
2, 51712, Note_on_c, 0, 74, 110
2, 52213, Note_off_c, 0, 74, 0
2, 52224, Note_on_c, 0, 72, 110
2, 55040, Note_off_c, 0, 72, 0
2, 57344, Note_on_c, 0, 74, 110
2, 57845, Note_off_c, 0, 74, 0
2, 57856, Note_on_c, 0, 72, 110
2, 58357, Note_off_c, 0, 72, 0
2, 58368, Note_on_c, 0, 74, 110
2, 58869, Note_off_c, 0, 74, 0
2, 58880, Note_on_c, 0, 71, 110
2, 59381, Note_off_c, 0, 71, 0
2, 59904, Note_on_c, 0, 74, 110
2, 60405, Note_off_c, 0, 74, 0
2, 60416, Note_on_c, 0, 79, 110
2, 63232, Note_off_c, 0, 79, 0
2, 65536, Note_on_c, 0, 81, 110
2, 66037, Note_off_c, 0, 81, 0
2, 66048, Note_on_c, 0, 79, 110
2, 66549, Note_off_c, 0, 79, 0
2, 66560, Note_on_c, 0, 81, 110
2, 67061, Note_off_c, 0, 81, 0
2, 67072, Note_on_c, 0, 79, 110
2, 67573, Note_off_c, 0, 79, 0
2, 68096, Note_on_c, 0, 83, 110
2, 68597, Note_off_c, 0, 83, 0
2, 68608, Note_on_c, 0, 79, 110
2, 71424, Note_off_c, 0, 79, 0
2, 77824, Note_on_c, 0, 64, 110
2, 78325, Note_off_c, 0, 64, 0
2, 78336, Note_on_c, 0, 64, 110
2, 78837, Note_off_c, 0, 64, 0
2, 80384, Note_on_c, 0, 64, 110
2, 80885, Note_off_c, 0, 64, 0
2, 80896, Note_on_c, 0, 64, 110
2, 81397, Note_off_c, 0, 64, 0
2, 81408, Note_on_c, 0, 64, 110
2, 81653, Note_off_c, 0, 64, 0
2, 81664, Note_on_c, 0, 64, 110
2, 81909, Note_off_c, 0, 64, 0
2, 81920, Note_on_c, 0, 65, 110
2, 82421, Note_off_c, 0, 65, 0
2, 82432, Note_on_c, 0, 65, 110
2, 82933, Note_off_c, 0, 65, 0
2, 84480, Note_on_c, 0, 65, 110
2, 84981, Note_off_c, 0, 65, 0
2, 84992, Note_on_c, 0, 65, 110
2, 85493, Note_off_c, 0, 65, 0
2, 85504, Note_on_c, 0, 65, 110
2, 85749, Note_off_c, 0, 65, 0
2, 85760, Note_on_c, 0, 65, 110
2, 86005, Note_off_c, 0, 65, 0
2, 86016, Note_on_c, 0, 67, 110
2, 86517, Note_off_c, 0, 67, 0
2, 86528, Note_on_c, 0, 67, 110
2, 87029, Note_off_c, 0, 67, 0
2, 88576, Note_on_c, 0, 67, 110
2, 89077, Note_off_c, 0, 67, 0
2, 89088, Note_on_c, 0, 67, 110
2, 89589, Note_off_c, 0, 67, 0
2, 89600, Note_on_c, 0, 67, 110
2, 89845, Note_off_c, 0, 67, 0
2, 89856, Note_on_c, 0, 67, 110
2, 90101, Note_off_c, 0, 67, 0
2, 90112, Note_on_c, 0, 65, 110
2, 90613, Note_off_c, 0, 65, 0
2, 90624, Note_on_c, 0, 65, 110
2, 91125, Note_off_c, 0, 65, 0
2, 92672, Note_on_c, 0, 65, 110
2, 93173, Note_off_c, 0, 65, 0
2, 93184, Note_on_c, 0, 65, 110
2, 93685, Note_off_c, 0, 65, 0
2, 93696, Note_on_c, 0, 65, 110
2, 93941, Note_off_c, 0, 65, 0
2, 93952, Note_on_c, 0, 65, 110
2, 94197, Note_off_c, 0, 65, 0
2, 94208, Note_on_c, 0, 64, 110
2, 95573, Note_off_c, 0, 64, 0
2, 95744, Note_on_c, 0, 64, 110
2, 96757, Note_off_c, 0, 64, 0
2, 96768, Note_on_c, 0, 67, 110
2, 97269, Note_off_c, 0, 67, 0
2, 97280, Note_on_c, 0, 69, 110
2, 97781, Note_off_c, 0, 69, 0
2, 97792, Note_on_c, 0, 67, 110
2, 98293, Note_off_c, 0, 67, 0
2, 98304, Note_on_c, 0, 60, 110
2, 102144, Note_off_c, 0, 60, 0
2, 102400, Note_on_c, 0, 65, 110
2, 103765, Note_off_c, 0, 65, 0
2, 103936, Note_on_c, 0, 65, 110
2, 104949, Note_off_c, 0, 65, 0
2, 104960, Note_on_c, 0, 69, 110
2, 105461, Note_off_c, 0, 69, 0
2, 105472, Note_on_c, 0, 71, 110
2, 105973, Note_off_c, 0, 71, 0
2, 105984, Note_on_c, 0, 69, 110
2, 106485, Note_off_c, 0, 69, 0
2, 106496, Note_on_c, 0, 63, 110
2, 110336, Note_off_c, 0, 63, 0
2, 110592, Note_on_c, 0, 67, 110
2, 111957, Note_off_c, 0, 67, 0
2, 112128, Note_on_c, 0, 67, 110
2, 113141, Note_off_c, 0, 67, 0
2, 113152, Note_on_c, 0, 72, 110
2, 113653, Note_off_c, 0, 72, 0
2, 113664, Note_on_c, 0, 74, 110
2, 114165, Note_off_c, 0, 74, 0
2, 114176, Note_on_c, 0, 72, 110
2, 114677, Note_off_c, 0, 72, 0
2, 114688, Note_on_c, 0, 79, 110
2, 116053, Note_off_c, 0, 79, 0
2, 116224, Note_on_c, 0, 77, 110
2, 117237, Note_off_c, 0, 77, 0
2, 117248, Note_on_c, 0, 72, 110
2, 117749, Note_off_c, 0, 72, 0
2, 117760, Note_on_c, 0, 67, 110
2, 118261, Note_off_c, 0, 67, 0
2, 118272, Note_on_c, 0, 65, 110
2, 118773, Note_off_c, 0, 65, 0
2, 118784, Note_on_c, 0, 76, 110
2, 120149, Note_off_c, 0, 76, 0
2, 120320, Note_on_c, 0, 72, 110
2, 121333, Note_off_c, 0, 72, 0
2, 121344, Note_on_c, 0, 69, 110
2, 121845, Note_off_c, 0, 69, 0
2, 121856, Note_on_c, 0, 65, 110
2, 122357, Note_off_c, 0, 65, 0
2, 122368, Note_on_c, 0, 64, 110
2, 122869, Note_off_c, 0, 64, 0
2, 122880, Note_on_c, 0, 63, 110
2, 125696, Note_off_c, 0, 63, 0
2, 125952, Note_on_c, 0, 61, 110
2, 130816, Note_off_c, 0, 61, 0
2, 138752, Note_on_c, 0, 62, 110
2, 139125, Note_off_c, 0, 62, 0
2, 139264, Note_on_c, 0, 64, 110
2, 139509, Note_off_c, 0, 64, 0
2, 139520, Note_on_c, 0, 63, 110
2, 139765, Note_off_c, 0, 63, 0
2, 139776, Note_on_c, 0, 64, 110
2, 140021, Note_off_c, 0, 64, 0
2, 140032, Note_on_c, 0, 67, 110
2, 140533, Note_off_c, 0, 67, 0
2, 140544, Note_on_c, 0, 69, 110
2, 140789, Note_off_c, 0, 69, 0
2, 140800, Note_on_c, 0, 67, 110
2, 141301, Note_off_c, 0, 67, 0
2, 141312, Note_on_c, 0, 60, 110
2, 142165, Note_off_c, 0, 60, 0
2, 142848, Note_on_c, 0, 55, 110
2, 143093, Note_off_c, 0, 55, 0
2, 143104, Note_on_c, 0, 56, 110
2, 143349, Note_off_c, 0, 56, 0
2, 143360, Note_on_c, 0, 57, 110
2, 143605, Note_off_c, 0, 57, 0
2, 143616, Note_on_c, 0, 56, 110
2, 143861, Note_off_c, 0, 56, 0
2, 143872, Note_on_c, 0, 57, 110
2, 144117, Note_off_c, 0, 57, 0
2, 144128, Note_on_c, 0, 60, 110
2, 144629, Note_off_c, 0, 60, 0
2, 144640, Note_on_c, 0, 62, 110
2, 144885, Note_off_c, 0, 62, 0
2, 144896, Note_on_c, 0, 60, 110
2, 145397, Note_off_c, 0, 60, 0
2, 145408, Note_on_c, 0, 57, 110
2, 146261, Note_off_c, 0, 57, 0
2, 146944, Note_on_c, 0, 57, 110
2, 147445, Note_off_c, 0, 57, 0
2, 147456, Note_on_c, 0, 55, 110
2, 147701, Note_off_c, 0, 55, 0
2, 147712, Note_on_c, 0, 52, 110
2, 147957, Note_off_c, 0, 52, 0
2, 147968, Note_on_c, 0, 53, 110
2, 148213, Note_off_c, 0, 53, 0
2, 148224, Note_on_c, 0, 67, 110
2, 148981, Note_off_c, 0, 67, 0
2, 148992, Note_on_c, 0, 55, 110
2, 149237, Note_off_c, 0, 55, 0
2, 149248, Note_on_c, 0, 52, 110
2, 149493, Note_off_c, 0, 52, 0
2, 149504, Note_on_c, 0, 53, 110
2, 149749, Note_off_c, 0, 53, 0
2, 149760, Note_on_c, 0, 67, 110
2, 150517, Note_off_c, 0, 67, 0
2, 150528, Note_on_c, 0, 55, 110
2, 151158, Note_off_c, 0, 55, 0
2, 151169, Note_on_c, 0, 67, 110
2, 151541, Note_off_c, 0, 67, 0
2, 151552, Note_on_c, 0, 65, 110
2, 152053, Note_off_c, 0, 65, 0
2, 152064, Note_on_c, 0, 67, 110
2, 152565, Note_off_c, 0, 67, 0
2, 152576, Note_on_c, 0, 69, 110
2, 152821, Note_off_c, 0, 69, 0
2, 152832, Note_on_c, 0, 67, 110
2, 153333, Note_off_c, 0, 67, 0
2, 153344, Note_on_c, 0, 62, 110
2, 154453, Note_off_c, 0, 62, 0
2, 155136, Note_on_c, 0, 62, 110
2, 155509, Note_off_c, 0, 62, 0
2, 155648, Note_on_c, 0, 64, 110
2, 155893, Note_off_c, 0, 64, 0
2, 155904, Note_on_c, 0, 63, 110
2, 156149, Note_off_c, 0, 63, 0
2, 156160, Note_on_c, 0, 64, 110
2, 156405, Note_off_c, 0, 64, 0
2, 156416, Note_on_c, 0, 67, 110
2, 156917, Note_off_c, 0, 67, 0
2, 156928, Note_on_c, 0, 69, 110
2, 157173, Note_off_c, 0, 69, 0
2, 157184, Note_on_c, 0, 67, 110
2, 157685, Note_off_c, 0, 67, 0
2, 157696, Note_on_c, 0, 70, 110
2, 158549, Note_off_c, 0, 70, 0
2, 159232, Note_on_c, 0, 68, 110
2, 159733, Note_off_c, 0, 68, 0
2, 159744, Note_on_c, 0, 69, 110
2, 159989, Note_off_c, 0, 69, 0
2, 160000, Note_on_c, 0, 68, 110
2, 160245, Note_off_c, 0, 68, 0
2, 160256, Note_on_c, 0, 69, 110
2, 160501, Note_off_c, 0, 69, 0
2, 160512, Note_on_c, 0, 72, 110
2, 161013, Note_off_c, 0, 72, 0
2, 161024, Note_on_c, 0, 74, 110
2, 161269, Note_off_c, 0, 74, 0
2, 161280, Note_on_c, 0, 72, 110
2, 161781, Note_off_c, 0, 72, 0
2, 161792, Note_on_c, 0, 69, 110
2, 162645, Note_off_c, 0, 69, 0
2, 163328, Note_on_c, 0, 69, 110
2, 163829, Note_off_c, 0, 69, 0
2, 163840, Note_on_c, 0, 67, 110
2, 164085, Note_off_c, 0, 67, 0
2, 164096, Note_on_c, 0, 66, 110
2, 164341, Note_off_c, 0, 66, 0
2, 164352, Note_on_c, 0, 67, 110
2, 164597, Note_off_c, 0, 67, 0
2, 164608, Note_on_c, 0, 55, 110
2, 165365, Note_off_c, 0, 55, 0
2, 165376, Note_on_c, 0, 67, 110
2, 165621, Note_off_c, 0, 67, 0
2, 165632, Note_on_c, 0, 66, 110
2, 165877, Note_off_c, 0, 66, 0
2, 165888, Note_on_c, 0, 67, 110
2, 166133, Note_off_c, 0, 67, 0
2, 166144, Note_on_c, 0, 55, 110
2, 166645, Note_off_c, 0, 55, 0
2, 166656, Note_on_c, 0, 55, 110
2, 166901, Note_off_c, 0, 55, 0
2, 166912, Note_on_c, 0, 62, 110
2, 166912, Note_on_c, 0, 65, 110
2, 167413, Note_off_c, 0, 62, 0
2, 167413, Note_off_c, 0, 65, 0
2, 167424, Note_on_c, 0, 64, 110
2, 167925, Note_off_c, 0, 64, 0
2, 167936, Note_on_c, 0, 52, 110
2, 167936, Note_on_c, 0, 60, 110
2, 170752, Note_off_c, 0, 52, 0
2, 170752, Note_off_c, 0, 60, 0
2, 171520, Note_on_c, 0, 62, 110
2, 171765, Note_off_c, 0, 62, 0
2, 171776, Note_on_c, 0, 63, 110
2, 172021, Note_off_c, 0, 63, 0
2, 172032, Note_on_c, 0, 64, 110
2, 172277, Note_off_c, 0, 64, 0
2, 172288, Note_on_c, 0, 63, 110
2, 172533, Note_off_c, 0, 63, 0
2, 172544, Note_on_c, 0, 64, 110
2, 172789, Note_off_c, 0, 64, 0
2, 172800, Note_on_c, 0, 67, 110
2, 173301, Note_off_c, 0, 67, 0
2, 173312, Note_on_c, 0, 69, 110
2, 173557, Note_off_c, 0, 69, 0
2, 173568, Note_on_c, 0, 67, 110
2, 174069, Note_off_c, 0, 67, 0
2, 174080, Note_on_c, 0, 60, 110
2, 174933, Note_off_c, 0, 60, 0
2, 175616, Note_on_c, 0, 55, 110
2, 175861, Note_off_c, 0, 55, 0
2, 175872, Note_on_c, 0, 56, 110
2, 176117, Note_off_c, 0, 56, 0
2, 176128, Note_on_c, 0, 57, 110
2, 176373, Note_off_c, 0, 57, 0
2, 176384, Note_on_c, 0, 56, 110
2, 176629, Note_off_c, 0, 56, 0
2, 176640, Note_on_c, 0, 57, 110
2, 176885, Note_off_c, 0, 57, 0
2, 176896, Note_on_c, 0, 60, 110
2, 177397, Note_off_c, 0, 60, 0
2, 177408, Note_on_c, 0, 62, 110
2, 177653, Note_off_c, 0, 62, 0
2, 177664, Note_on_c, 0, 60, 110
2, 178165, Note_off_c, 0, 60, 0
2, 178176, Note_on_c, 0, 57, 110
2, 179029, Note_off_c, 0, 57, 0
2, 179712, Note_on_c, 0, 57, 110
2, 180213, Note_off_c, 0, 57, 0
2, 180224, Note_on_c, 0, 55, 110
2, 180469, Note_off_c, 0, 55, 0
2, 180480, Note_on_c, 0, 52, 110
2, 180725, Note_off_c, 0, 52, 0
2, 180736, Note_on_c, 0, 53, 110
2, 180981, Note_off_c, 0, 53, 0
2, 180992, Note_on_c, 0, 67, 110
2, 181877, Note_off_c, 0, 67, 0
2, 181888, Note_on_c, 0, 55, 110
2, 182005, Note_off_c, 0, 55, 0
2, 182016, Note_on_c, 0, 53, 110
2, 182261, Note_off_c, 0, 53, 0
2, 182272, Note_on_c, 0, 52, 110
2, 182517, Note_off_c, 0, 52, 0
2, 182528, Note_on_c, 0, 55, 110
2, 183285, Note_off_c, 0, 55, 0
2, 183296, Note_on_c, 0, 55, 110
2, 183926, Note_off_c, 0, 55, 0
2, 183937, Note_on_c, 0, 67, 110
2, 184309, Note_off_c, 0, 67, 0
2, 184320, Note_on_c, 0, 65, 110
2, 184821, Note_off_c, 0, 65, 0
2, 184832, Note_on_c, 0, 67, 110
2, 185333, Note_off_c, 0, 67, 0
2, 185344, Note_on_c, 0, 69, 110
2, 185589, Note_off_c, 0, 69, 0
2, 185600, Note_on_c, 0, 67, 110
2, 186101, Note_off_c, 0, 67, 0
2, 186112, Note_on_c, 0, 62, 110
2, 187221, Note_off_c, 0, 62, 0
2, 187904, Note_on_c, 0, 62, 110
2, 188277, Note_off_c, 0, 62, 0
2, 188416, Note_on_c, 0, 64, 110
2, 188661, Note_off_c, 0, 64, 0
2, 188672, Note_on_c, 0, 63, 110
2, 188917, Note_off_c, 0, 63, 0
2, 188928, Note_on_c, 0, 64, 110
2, 189173, Note_off_c, 0, 64, 0
2, 189184, Note_on_c, 0, 67, 110
2, 189685, Note_off_c, 0, 67, 0
2, 189696, Note_on_c, 0, 69, 110
2, 189941, Note_off_c, 0, 69, 0
2, 189952, Note_on_c, 0, 67, 110
2, 190453, Note_off_c, 0, 67, 0
2, 190464, Note_on_c, 0, 70, 110
2, 191317, Note_off_c, 0, 70, 0
2, 192000, Note_on_c, 0, 68, 110
2, 192501, Note_off_c, 0, 68, 0
2, 192512, Note_on_c, 0, 69, 110
2, 192757, Note_off_c, 0, 69, 0
2, 192768, Note_on_c, 0, 68, 110
2, 193013, Note_off_c, 0, 68, 0
2, 193024, Note_on_c, 0, 69, 110
2, 193269, Note_off_c, 0, 69, 0
2, 193280, Note_on_c, 0, 72, 110
2, 193525, Note_off_c, 0, 72, 0
2, 193792, Note_on_c, 0, 74, 110
2, 194037, Note_off_c, 0, 74, 0
2, 194048, Note_on_c, 0, 72, 110
2, 194549, Note_off_c, 0, 72, 0
2, 194560, Note_on_c, 0, 69, 110
2, 195413, Note_off_c, 0, 69, 0
2, 196096, Note_on_c, 0, 69, 110
2, 196597, Note_off_c, 0, 69, 0
2, 196608, Note_on_c, 0, 67, 110
2, 196853, Note_off_c, 0, 67, 0
2, 196864, Note_on_c, 0, 66, 110
2, 197109, Note_off_c, 0, 66, 0
2, 197120, Note_on_c, 0, 67, 110
2, 197365, Note_off_c, 0, 67, 0
2, 197376, Note_on_c, 0, 55, 110
2, 198133, Note_off_c, 0, 55, 0
2, 198144, Note_on_c, 0, 67, 110
2, 198389, Note_off_c, 0, 67, 0
2, 198400, Note_on_c, 0, 66, 110
2, 198645, Note_off_c, 0, 66, 0
2, 198656, Note_on_c, 0, 67, 110
2, 198901, Note_off_c, 0, 67, 0
2, 198912, Note_on_c, 0, 55, 110
2, 199413, Note_off_c, 0, 55, 0
2, 199424, Note_on_c, 0, 55, 110
2, 199669, Note_off_c, 0, 55, 0
2, 199680, Note_on_c, 0, 65, 110
2, 200181, Note_off_c, 0, 65, 0
2, 200192, Note_on_c, 0, 64, 110
2, 200693, Note_off_c, 0, 64, 0
2, 200704, Note_on_c, 0, 60, 110
2, 204544, Note_off_c, 0, 60, 0
2, 204800, Note_on_c, 0, 77, 110
2, 204800, Note_on_c, 0, 81, 110
2, 206165, Note_off_c, 0, 77, 0
2, 206165, Note_off_c, 0, 81, 0
2, 206336, Note_on_c, 0, 72, 110
2, 206336, Note_on_c, 0, 77, 110
2, 206837, Note_off_c, 0, 72, 0
2, 206837, Note_off_c, 0, 77, 0
2, 206848, Note_on_c, 0, 76, 110
2, 206848, Note_on_c, 0, 79, 110
2, 208213, Note_off_c, 0, 76, 0
2, 208213, Note_off_c, 0, 79, 0
2, 208384, Note_on_c, 0, 72, 110
2, 208384, Note_on_c, 0, 76, 110
2, 208885, Note_off_c, 0, 72, 0
2, 208885, Note_off_c, 0, 76, 0
2, 208896, Note_on_c, 0, 77, 110
2, 209653, Note_off_c, 0, 77, 0
2, 209664, Note_on_c, 0, 79, 110
2, 209909, Note_off_c, 0, 79, 0
2, 210561, Note_on_c, 0, 76, 110
2, 210773, Note_off_c, 0, 76, 0
2, 210944, Note_on_c, 0, 76, 110
2, 211317, Note_off_c, 0, 76, 0
2, 211328, Note_on_c, 0, 77, 110
2, 211445, Note_off_c, 0, 77, 0
2, 211456, Note_on_c, 0, 79, 110
2, 211701, Note_off_c, 0, 79, 0
2, 211712, Note_on_c, 0, 80, 110
2, 211957, Note_off_c, 0, 80, 0
2, 212992, Note_on_c, 0, 77, 110
2, 212992, Note_on_c, 0, 81, 110
2, 214357, Note_off_c, 0, 77, 0
2, 214357, Note_off_c, 0, 81, 0
2, 214528, Note_on_c, 0, 77, 110
2, 214528, Note_on_c, 0, 80, 110
2, 215029, Note_off_c, 0, 77, 0
2, 215029, Note_off_c, 0, 80, 0
2, 215040, Note_on_c, 0, 76, 110
2, 215040, Note_on_c, 0, 79, 110
2, 216405, Note_off_c, 0, 76, 0
2, 216405, Note_off_c, 0, 79, 0
2, 216576, Note_on_c, 0, 78, 110
2, 217077, Note_off_c, 0, 78, 0
2, 217088, Note_on_c, 0, 77, 110
2, 217845, Note_off_c, 0, 77, 0
2, 217856, Note_on_c, 0, 76, 110
2, 218613, Note_off_c, 0, 76, 0
2, 218624, Note_on_c, 0, 72, 110
2, 219989, Note_off_c, 0, 72, 0
2, 221184, Note_on_c, 0, 77, 110
2, 221184, Note_on_c, 0, 81, 110
2, 221685, Note_off_c, 0, 77, 0
2, 221685, Note_off_c, 0, 81, 0
2, 221696, Note_on_c, 0, 77, 110
2, 221696, Note_on_c, 0, 81, 110
2, 222197, Note_off_c, 0, 77, 0
2, 222197, Note_off_c, 0, 81, 0
2, 222208, Note_on_c, 0, 77, 110
2, 222208, Note_on_c, 0, 80, 110
2, 222709, Note_off_c, 0, 77, 0
2, 222709, Note_off_c, 0, 80, 0
2, 222720, Note_on_c, 0, 77, 110
2, 222720, Note_on_c, 0, 80, 110
2, 223221, Note_off_c, 0, 77, 0
2, 223221, Note_off_c, 0, 80, 0
2, 223232, Note_on_c, 0, 76, 110
2, 223232, Note_on_c, 0, 79, 110
2, 223733, Note_off_c, 0, 76, 0
2, 223733, Note_off_c, 0, 79, 0
2, 223744, Note_on_c, 0, 76, 110
2, 223744, Note_on_c, 0, 79, 110
2, 224245, Note_off_c, 0, 76, 0
2, 224245, Note_off_c, 0, 79, 0
2, 224256, Note_on_c, 0, 75, 110
2, 224256, Note_on_c, 0, 78, 110
2, 224757, Note_off_c, 0, 75, 0
2, 224757, Note_off_c, 0, 78, 0
2, 224768, Note_on_c, 0, 75, 110
2, 224768, Note_on_c, 0, 78, 110
2, 225269, Note_off_c, 0, 75, 0
2, 225269, Note_off_c, 0, 78, 0
2, 225280, Note_on_c, 0, 74, 110
2, 225280, Note_on_c, 0, 77, 110
2, 226037, Note_off_c, 0, 74, 0
2, 226037, Note_off_c, 0, 77, 0
2, 226048, Note_on_c, 0, 76, 110
2, 226048, Note_on_c, 0, 79, 110
2, 226293, Note_off_c, 0, 76, 0
2, 226293, Note_off_c, 0, 79, 0
2, 226816, Note_on_c, 0, 72, 110
2, 226816, Note_on_c, 0, 76, 110
2, 229120, Note_off_c, 0, 72, 0
2, 229120, Note_off_c, 0, 76, 0
2, 229376, Note_on_c, 0, 77, 110
2, 229376, Note_on_c, 0, 81, 110
2, 229877, Note_off_c, 0, 77, 0
2, 229877, Note_off_c, 0, 81, 0
2, 229888, Note_on_c, 0, 77, 110
2, 229888, Note_on_c, 0, 81, 110
2, 230389, Note_off_c, 0, 77, 0
2, 230389, Note_off_c, 0, 81, 0
2, 230400, Note_on_c, 0, 77, 110
2, 230400, Note_on_c, 0, 80, 110
2, 230901, Note_off_c, 0, 77, 0
2, 230901, Note_off_c, 0, 80, 0
2, 230912, Note_on_c, 0, 77, 110
2, 230912, Note_on_c, 0, 80, 110
2, 231413, Note_off_c, 0, 77, 0
2, 231413, Note_off_c, 0, 80, 0
2, 231424, Note_on_c, 0, 76, 110
2, 231424, Note_on_c, 0, 79, 110
2, 231925, Note_off_c, 0, 76, 0
2, 231925, Note_off_c, 0, 79, 0
2, 231936, Note_on_c, 0, 76, 110
2, 231936, Note_on_c, 0, 79, 110
2, 232437, Note_off_c, 0, 76, 0
2, 232437, Note_off_c, 0, 79, 0
2, 232448, Note_on_c, 0, 75, 110
2, 232448, Note_on_c, 0, 78, 110
2, 232949, Note_off_c, 0, 75, 0
2, 232949, Note_off_c, 0, 78, 0
2, 232960, Note_on_c, 0, 75, 110
2, 232960, Note_on_c, 0, 78, 110
2, 233461, Note_off_c, 0, 75, 0
2, 233461, Note_off_c, 0, 78, 0
2, 233472, Note_on_c, 0, 74, 110
2, 233472, Note_on_c, 0, 77, 110
